Participant_ID,Male_1,Trial_Number,Money_Transfered,RT_Investment,RT_Evaluation,RT_Feedback,Eval,Fair,Happy,Amount_Returned,Payback_Shuffle,Order_Shuffle,Final_money_subj,Final_money_trustee,Eval_self,RT_eval_self,Eval_other,RT_eval_other,group
46,1,24,7,0.3930527,6.3845458,1.7189271,3,0,0,0,0,2,2,21,0,0,0,0,control
46,1,25,5,1.0716374,0.368725,6.35136,4,0,0,4,26,2,8,11,0,0,0,0,control
46,1,26,4,0.3079673,0.6256149,3.4985095,5,0,0,3,28,2,8,9,0,0,0,0,control
46,1,27,5,0.3666069,2.3287923,2.0555201,4,0,0,3,18,2,7,12,0,0,0,0,control
46,1,28,4,2.2017596,0.9418873,2.1023824,4,0,0,3,24,2,8,9,0,0,0,0,control
46,1,29,4,2.1881254,0.5560328,2.0281162,5,0,0,4,35,2,9,8,0,0,0,0,control
46,1,30,5,3.660141,1.2902549,3.2543368,5,0,0,7,44,2,11,8,0,0,0,0,control
46,1,31,5,2.0210763,5.2328653,3.8975473,4,0,0,2,13,2,6,13,0,0,0,0,control
46,1,32,5,1.6752288,2.5800308,2.5189148,5,0,0,6,42,2,10,9,0,0,0,0,control
46,1,33,5,1.7262185,0.2889363,9.2496473,4,0,0,2,15,2,6,13,0,0,0,0,control
46,1,34,4,6.6318305,0.4678122,3.2972044,4,0,0,1,7,2,6,11,0,0,0,0,control
46,1,35,4,0.3782829,0.8353425,2.0451938,6,0,0,4,33,2,9,8,0,0,0,0,control
46,1,36,6,4.0025134,1.5435072,7.0018584,3,0,0,4,20,2,7,14,0,0,0,0,control
46,1,37,5,1.4277572,1.578498,3.0581525,4,0,0,2,11,2,6,13,0,0,0,0,control
46,1,38,5,0.9993822,1.0161085,3.0891613,3,0,0,1,9,2,5,14,0,0,0,0,control
46,1,39,5,0.9433964,1.3556501,2.1908837,6,0,0,5,31,2,9,10,0,0,0,0,control
46,1,40,5,1.2202576,0.7260685,2.4797513,3,0,0,0,2,2,4,15,0,0,0,0,control
46,1,41,5,1.5460781,1.5869295,2.1298296,3,0,0,1,4,2,5,14,0,0,0,0,control
46,1,42,5,5.9436875,0.6830243,4.4277143,5,0,0,6,37,2,10,9,5,1.4250222,5,11.5325184,control
46,1,43,5,4.4973243,0.5521404,2.2612684,6,1,0,7,47,3,11,8,0,0,0,0,control
46,1,44,5,1.3425671,2.6272756,3.8553442,6,1,0,7,45,3,11,8,0,0,0,0,control
46,1,45,5,0.3405578,4.664323,2.3475747,5,1,0,4,25,3,8,11,0,0,0,0,control
46,1,46,6,3.6137313,1.8746093,3.0464378,7,1,0,10,58,3,13,8,0,0,0,0,control
46,1,47,5,1.8222177,1.1509257,2.0517294,4,1,0,9,63,3,13,6,0,0,0,0,control
46,1,48,6,8.4904485,3.7152149,16.081643,6,1,0,7,39,3,10,11,0,0,0,0,control
46,1,49,5,6.3856469,1.8014049,1.7635887,6,1,0,8,54,3,12,7,0,0,0,0,control
46,1,50,5,4.2396483,1.9267891,1.8279737,7,1,0,5,30,3,9,10,0,0,0,0,control
46,1,51,7,5.3458568,0.4876387,3.1935361,4,1,0,6,28,3,8,15,0,0,0,0,control
46,1,52,5,2.535178,0.4916837,2.5664704,5,1,0,7,49,3,11,8,0,0,0,0,control
46,1,53,5,4.5475573,0.4887421,5.7064882,4,1,0,10,65,3,14,5,0,0,0,0,control
46,1,54,6,2.6540031,0.3309799,4.4123154,5,1,0,10,56,3,13,8,0,0,0,0,control
46,1,55,5,0.5655177,0.3496659,2.7705632,5,1,0,5,32,3,9,10,0,0,0,0,control
46,1,56,5,0.9231713,0.4199198,1.506676,6,1,0,6,43,3,10,9,0,0,0,0,control
46,1,57,5,0.3722358,0.4037436,2.2591576,6,1,0,6,41,3,10,9,0,0,0,0,control
46,1,58,5,1.1172088,0.4934975,1.8576696,5,1,0,5,34,3,9,10,0,0,0,0,control
46,1,59,5,0.6060264,0.3892234,5.2380818,5,1,0,9,60,3,13,6,0,0,0,0,control
46,1,60,5,0.7262845,1.9976132,1.5259261,6,1,0,5,36,3,9,10,0,0,0,0,control
46,1,61,5,1.0468345,1.5617696,2.4110956,4,1,0,3,21,3,7,12,0,0,0,0,control
46,1,62,5,3.348625,0.5342827,2.066003,5,1,0,3,23,3,7,12,0,0,0,0,control
46,1,63,5,1.1031607,8.9044865,2.9911043,6,1,0,8,52,3,12,7,8,2.4126562,8,2.5206113,control
46,1,64,8,1.8126909,3.1966539,10.0958414,1,0,1,2,9,4,3,22,0,0,0,0,control
46,1,65,1,2.9193638,1.5280211,4.9146534,6,0,1,0,11,4,8,3,0,0,0,0,control
46,1,66,2,1.2691589,2.8487795,2.141936,4,0,1,2,28,4,9,4,0,0,0,0,control
46,1,67,1,2.101522,2.4285345,2.0097381,5,0,1,1,22,4,9,2,0,0,0,0,control
46,1,68,4,1.218662,0.7696985,2.0047248,5,0,1,4,31,4,9,8,0,0,0,0,control
46,1,69,5,2.3952875,1.2870796,1.6212723,5,0,1,3,18,4,7,12,0,0,0,0,control
46,1,70,5,1.6409198,0.6722586,1.8949729,4,0,1,2,13,4,6,13,0,0,0,0,control
46,1,71,5,0.4500433,0.9999119,2.0108633,5,0,1,4,26,4,8,11,0,0,0,0,control
46,1,72,5,1.4539149,1.0103359,1.9439553,6,0,1,6,37,4,10,9,0,0,0,0,control
46,1,73,5,0.7195341,1.1898497,1.7940262,5,0,1,5,35,4,9,10,0,0,0,0,control
46,1,74,5,1.3285806,1.6458809,2.339089,4,0,1,1,7,4,5,14,0,0,0,0,control
46,1,75,4,0.5038524,0.8153934,1.5928287,6,0,1,5,44,4,10,7,0,0,0,0,control
46,1,76,5,1.2403318,1.2708713,1.7448699,6,0,1,6,42,4,10,9,0,0,0,0,control
46,1,77,5,1.1120617,1.1823166,1.6134725,5,0,1,5,33,4,9,10,0,0,0,0,control
46,1,78,5,0.9402787,2.3438889,1.9472092,4,0,1,0,0,4,4,15,0,0,0,0,control
46,1,79,5,1.4687188,0.6690998,1.9108078,4,0,1,3,20,4,7,12,0,0,0,0,control
46,1,80,5,1.7138072,1.0726449,1.5063086,5,0,1,6,39,4,10,9,0,0,0,0,control
46,1,81,5,1.2468357,1.8214564,3.5043722,4,0,1,2,15,4,6,13,0,0,0,0,control
46,1,82,5,1.4278626,1.5175139,2.4539889,2,0,1,0,2,4,4,15,0,0,0,0,control
46,1,83,5,1.1458806,8.8873762,2.0476875,4,0,1,4,24,4,8,11,0,0,0,0,control
46,1,84,5,1.3374863,0.889868,1.6191673,3,0,1,1,4,4,5,14,8,1.3606146,3,3.0286456,control
47,0,1,6,10.9433556,5.1426142,15.2233917,3,0,0,2,11,2,5,16,0,0,0,0,control
47,0,2,3,6.6628026,5.9991615,7.0855309,2,0,0,0,4,2,6,9,0,0,0,0,control
47,0,3,3,4.0571682,6.0566642,9.7410734,5,0,0,3,33,2,9,6,0,0,0,0,control
47,0,4,5,12.7173395,3.0664669,9.8820811,2,0,0,3,22,2,7,12,0,0,0,0,control
47,0,5,1,1.8187239,2.4437615,4.2888418,1,0,0,0,13,2,8,3,0,0,0,0,control
47,0,6,3,5.8325335,3.8839612,7.5880101,4,0,0,3,35,2,9,6,0,0,0,0,control
47,0,7,6,4.5557317,1.0117792,3.3154659,6,0,0,5,28,2,8,13,0,0,0,0,control
47,0,8,5,7.2296168,0.8358648,1.9656584,3,0,0,2,15,2,6,13,0,0,0,0,control
47,0,9,5,3.7506071,2.4877099,5.1071884,2,0,0,1,9,2,5,14,0,0,0,0,control
47,0,10,3,3.5485776,0.8119865,2.1182237,6,0,0,4,44,2,10,5,0,0,0,0,control
47,0,11,5,3.2152312,1.3405478,8.4177435,7,0,0,6,39,2,10,9,0,0,0,0,control
47,0,12,7,5.7340366,2.3470706,8.1370627,6,0,0,7,31,2,9,14,0,0,0,0,control
47,0,13,6,3.2090185,9.677252,12.0490739,1,0,0,0,0,2,3,18,0,0,0,0,control
47,0,14,5,2.723666,1.9882318,6.4346096,1,0,0,0,2,2,4,15,0,0,0,0,control
47,0,15,4,5.4953666,0.8357531,1.6386129,2,0,0,1,7,2,6,11,0,0,0,0,control
47,0,16,6,2.2596078,12.0995728,3.922622,4,0,0,7,37,2,10,11,0,0,0,0,control
47,0,17,8,3.3919899,1.2233814,2.8535182,4,0,0,6,26,2,7,18,0,0,0,0,control
47,0,18,8,3.8854296,1.7955665,7.9852615,2,0,0,4,18,2,5,20,0,0,0,0,control
47,0,19,7,3.6335518,0.9158603,3.4389048,6,0,0,9,42,2,11,12,0,0,0,0,control
47,0,20,7,4.1546742,3.2277751,1.7618915,4,0,0,4,20,2,6,17,0,0,0,0,control
47,0,21,8,3.9447955,1.067873,1.6522147,4,0,0,6,24,2,7,18,6,1.0306057,4,9.1686121,control
47,0,22,5,3.5410146,0.7560722,2.4308022,6,1,1,6,43,1,10,9,0,0,0,0,control
47,0,23,6,1.7448426,0.6602765,3.3657022,7,1,1,11,60,1,14,7,0,0,0,0,control
47,0,24,8,3.903737,0.9687124,1.9443596,6,1,1,5,21,1,6,19,0,0,0,0,control
47,0,25,6,2.2836335,0.7190417,2.0754493,7,1,1,8,47,1,11,10,0,0,0,0,control
47,0,26,8,4.2830718,0.8598358,1.5944301,8,1,1,12,49,1,13,12,0,0,0,0,control
47,0,27,9,2.2649911,1.247852,1.5031478,8,1,1,11,39,1,11,16,0,0,0,0,control
47,0,28,8,4.4059693,1.5791796,9.784428,9,1,1,11,45,1,12,13,0,0,0,0,control
47,0,29,8,2.0065841,2.4360759,6.5926202,9,1,1,13,56,1,14,11,0,0,0,0,control
47,0,30,8,3.4733695,2.1233148,6.0357861,9,1,1,16,65,1,17,8,0,0,0,0,control
47,0,31,9,6.4387756,0.913983,3.7776771,8,1,1,9,34,1,9,18,0,0,0,0,control
47,0,32,7,3.5355877,1.2037678,3.6414794,9,1,1,13,63,1,15,8,0,0,0,0,control
47,0,33,8,2.1833222,0.7718646,2.1834564,9,1,1,9,36,1,10,15,0,0,0,0,control
47,0,34,8,2.9585738,2.9157394,2.7912796,6,1,1,7,28,1,8,17,0,0,0,0,control
47,0,35,9,3.308852,0.8840805,22.2993662,9,1,1,15,54,1,15,12,0,0,0,0,control
47,0,36,8,3.409826,0.8439252,1.6500156,9,1,1,10,41,1,11,14,0,0,0,0,control
47,0,37,8,6.0162211,1.3715604,4.9325854,8,1,1,8,32,1,9,16,0,0,0,0,control
47,0,38,8,2.2004734,0.8996887,2.144156,7,1,1,7,30,1,8,17,0,0,0,0,control
47,0,39,9,5.0124348,1.6195073,5.2019535,9,1,1,14,52,1,14,13,0,0,0,0,control
47,0,40,8,1.8725612,0.9237852,2.1981578,7,1,1,6,23,1,7,18,0,0,0,0,control
47,0,41,9,4.2147364,1.078364,1.5041157,6,1,1,7,25,1,7,20,0,0,0,0,control
47,0,42,8,1.6669043,1.8999996,13.8736849,6,1,1,14,58,1,15,10,7,2.4341886,8,1.1855563,control
47,0,43,5,2.7870375,0.8037051,1.6494039,6,0,1,4,26,4,8,11,0,0,0,0,control
47,0,44,6,2.2199064,0.5475742,2.3830601,4,0,1,4,24,4,7,14,0,0,0,0,control
47,0,45,5,5.2870541,0.7083543,2.0314118,2,0,1,1,4,4,5,14,0,0,0,0,control
47,0,46,6,2.6359404,0.9323043,2.0833289,6,0,1,7,37,4,10,11,0,0,0,0,control
47,0,47,8,2.9784636,0.7640674,1.6896974,9,0,1,10,42,4,11,14,0,0,0,0,control
47,0,48,8,2.8452492,6.0030221,1.503944,2,0,1,4,18,4,5,20,0,0,0,0,control
47,0,49,7,3.3592101,1.4201409,1.7116793,6,0,1,7,33,4,9,14,0,0,0,0,control
47,0,50,6,2.2049929,5.4044797,1.6330589,5,0,1,2,9,4,5,16,0,0,0,0,control
47,0,51,6,1.5293496,1.0276214,3.8040786,1,0,1,1,7,4,4,17,0,0,0,0,control
47,0,52,5,5.289111,0.5480704,2.9816701,1,0,1,4,28,4,8,11,0,0,0,0,control
47,0,53,7,3.481435,1.2974206,1.5038702,7,0,1,9,44,4,11,12,0,0,0,0,control
47,0,54,8,4.1789115,3.8356257,5.2300645,3,0,1,8,35,4,9,16,0,0,0,0,control
47,0,55,3,2.0217236,0.6842267,2.2606046,2,0,1,1,11,4,7,8,0,0,0,0,control
47,0,56,8,1.7378055,1.9798245,7.7186001,3,0,1,5,22,4,6,19,0,0,0,0,control
47,0,57,6,3.27484,0.9563541,5.3157875,2,0,1,4,20,4,7,14,0,0,0,0,control
47,0,58,3,1.0402733,1.7718206,1.737781,1,0,1,1,13,4,7,8,0,0,0,0,control
47,0,59,3,1.6784186,0.6310248,2.2631521,2,0,1,4,39,4,10,5,0,0,0,0,control
47,0,60,4,3.4119935,0.7877585,2.5786756,2,0,1,2,15,4,7,10,0,0,0,0,control
47,0,61,5,1.7295415,0.8839833,4.6981654,1,0,1,0,0,4,4,15,0,0,0,0,control
47,0,62,5,2.5433834,0.7872457,5.3165722,1,0,1,0,2,4,4,15,0,0,0,0,control
47,0,63,4,0.624308,3.3084068,6.7224691,5,0,1,4,31,4,9,8,7,4.3770788,6,1.8975601,control
47,0,64,3,2.8838444,4.877018,1.5041861,5,1,0,3,30,3,9,6,0,0,0,0,control
47,0,65,6,2.5752154,0.5647805,6.7641278,5,1,0,6,32,3,9,12,0,0,0,0,control
47,0,66,7,1.6732924,0.8203288,2.9948297,8,1,0,10,49,3,12,11,0,0,0,0,control
47,0,67,8,1.6861102,2.4361552,2.9714825,8,1,0,10,43,3,11,14,0,0,0,0,control
47,0,68,7,2.0897083,3.7325011,2.2701583,9,1,0,11,52,3,13,10,0,0,0,0,control
47,0,69,8,6.7358017,6.4199118,1.9784612,8,1,0,9,39,3,10,15,0,0,0,0,control
47,0,70,9,2.1006102,2.644555,1.8525361,5,1,0,9,34,3,9,18,0,0,0,0,control
47,0,71,8,2.0688272,1.7074762,1.503164,9,1,0,11,47,3,12,13,0,0,0,0,control
47,0,72,8,5.4161218,1.4678869,4.753056,9,1,0,14,58,3,15,10,0,0,0,0,control
47,0,73,8,2.0993174,2.5865065,1.503819,9,1,0,13,56,3,14,11,0,0,0,0,control
47,0,74,8,3.0300304,2.5640913,4.2855494,2,1,0,7,28,3,8,17,0,0,0,0,control
47,0,75,9,3.116468,1.5561179,2.2372335,9,1,0,18,65,3,18,9,0,0,0,0,control
47,0,76,8,2.325266,1.3965545,2.1006814,9,1,0,15,63,3,16,9,0,0,0,0,control
47,0,77,7,2.9913617,1.2840656,4.3526258,8,1,0,11,54,3,13,10,0,0,0,0,control
47,0,78,9,2.135827,2.0446309,1.9221956,3,1,0,6,21,3,6,21,0,0,0,0,control
47,0,79,8,8.4611932,2.2285348,4.2119615,8,1,0,10,41,3,11,14,0,0,0,0,control
47,0,80,9,2.4028657,1.3303091,2.2019842,9,1,0,16,60,3,16,11,0,0,0,0,control
47,0,81,9,2.8274061,1.0038271,4.7715344,7,1,0,10,36,3,10,17,0,0,0,0,control
47,0,82,8,1.8707698,2.4997918,18.9514279,3,1,0,6,23,3,7,18,0,0,0,0,control
47,0,83,6,3.0230455,1.0334575,3.6327079,8,1,0,8,45,3,11,10,0,0,0,0,control
47,0,84,9,4.081682,1.1158246,2.335168,2,1,0,7,25,3,7,20,7,2.5219415,6,1.609794,control
48,1,1,4,0.4487625,1.2143327,1.504672,3,0,0,3,28,2,8,9,0,0,0,0,control
48,1,2,4,1.4264742,0.341551,1.5040524,3,0,0,3,26,2,8,9,0,0,0,0,control
48,1,3,6,1.7171517,2.9802114,2.2451175,2,0,0,2,9,2,5,16,0,0,0,0,control
48,1,4,3,0.5950507,2.1000267,1.5902446,6,0,0,4,44,2,10,5,0,0,0,0,control
48,1,5,4,0.6975223,0.1803994,1.5325502,1,0,0,1,11,2,6,11,0,0,0,0,control
48,1,6,1,0.4117084,0.2447376,1.9205062,1,0,0,0,15,2,8,3,0,0,0,0,control
48,1,7,1,0.3875191,0.2685668,1.7083324,1,0,0,0,2,2,8,3,0,0,0,0,control
48,1,8,1,0.4281159,0.6756267,1.5042316,1,0,0,1,42,2,9,2,0,0,0,0,control
48,1,9,3,1.1934965,0.2211175,1.646202,5,0,0,3,33,2,9,6,0,0,0,0,control
48,1,10,6,0.7010028,0.3244761,1.7599043,5,0,0,6,31,2,9,12,0,0,0,0,control
48,1,11,7,0.3747201,0.6839287,1.5039286,1,0,0,1,4,2,3,20,0,0,0,0,control
48,1,12,3,0.6658277,7.9833795,1.5042657,4,0,0,2,24,2,8,7,0,0,0,0,control
48,1,13,6,1.3694885,1.5275831,1.5029896,3,0,0,3,18,2,6,15,0,0,0,0,control
48,1,14,2,0.5697838,0.4218676,1.504319,4,0,0,2,39,2,9,4,0,0,0,0,control
48,1,15,2,0.2831252,0.2372532,1.6996501,1,0,0,0,0,2,7,6,0,0,0,0,control
48,1,16,3,0.4878736,0.4444375,1.6033645,5,0,0,3,37,2,9,6,0,0,0,0,control
48,1,17,4,0.317207,9.2684604,2.0289597,3,0,0,1,7,2,6,11,0,0,0,0,control
48,1,18,6,1.8047336,0.2449552,3.4891142,4,0,0,4,20,2,7,14,0,0,0,0,control
48,1,19,2,1.3752556,0.3723577,1.8041588,5,0,0,2,35,2,9,4,0,0,0,0,control
48,1,20,3,0.0846056,0.4127513,1.6162547,2,0,0,1,13,2,7,8,0,0,0,0,control
48,1,21,3,0.4998045,0.2361848,2.1985397,2,0,0,2,22,2,8,7,7,0.4066796,2,1.1321463,control
48,1,22,3,2.3292587,0.7642073,2.0413244,2,1,1,2,25,1,8,7,0,0,0,0,control
48,1,23,4,2.6486291,0.2284873,2.0128427,5,1,1,4,32,1,9,8,0,0,0,0,control
48,1,24,6,0.3818812,1.3960814,1.8737225,7,1,1,9,49,1,12,9,0,0,0,0,control
48,1,25,7,1.7737129,0.8282231,1.8183088,7,1,1,9,41,1,11,12,0,0,0,0,control
48,1,26,7,0.2949593,0.2682995,2.7913397,7,1,1,9,45,1,11,12,0,0,0,0,control
48,1,27,8,0.5943928,11.1164128,1.9009977,6,1,1,9,39,1,10,15,0,0,0,0,control
48,1,28,8,8.1001806,0.4684058,1.9113109,9,1,1,12,52,1,13,12,0,0,0,0,control
48,1,29,8,0.5177719,0.236266,1.7309187,9,1,1,13,54,1,14,11,0,0,0,0,control
48,1,30,9,0.2896128,0.2675168,1.9600998,7,1,1,12,43,1,12,15,0,0,0,0,control
48,1,31,9,0.3052887,0.1800782,2.8899716,6,1,1,10,36,1,10,17,0,0,0,0,control
48,1,32,6,1.0597904,0.2846791,2.3917241,9,1,1,10,58,1,13,8,0,0,0,0,control
48,1,33,7,0.3107258,9.6110516,2.0204393,4,1,1,6,30,1,8,15,0,0,0,0,control
48,1,34,7,2.754269,0.2445347,2.2640319,3,1,1,5,23,1,7,16,0,0,0,0,control
48,1,35,3,0.2446747,2.0107183,1.8338348,7,1,1,6,63,1,12,3,0,0,0,0,control
48,1,36,5,1.1568607,0.5482739,1.5710504,7,1,1,7,47,1,11,8,0,0,0,0,control
48,1,37,9,0.3902182,1.9317817,2.6281698,4,1,1,8,28,1,8,19,0,0,0,0,control
48,1,38,9,0.41979,0.2605329,1.7742807,9,1,1,16,60,1,16,11,0,0,0,0,control
48,1,39,9,0.3276879,0.2712433,1.5038558,9,1,1,18,65,1,18,9,0,0,0,0,control
48,1,40,9,0.2927115,0.3090533,1.5038502,9,1,1,15,56,1,15,12,0,0,0,0,control
48,1,41,9,0.5676549,1.2920802,1.7179366,5,1,1,9,34,1,9,18,0,0,0,0,control
48,1,42,6,0.3114731,3.668512,1.9299799,3,1,1,4,21,1,7,14,8,0.3438521,7,3.7795074,control
48,1,43,5,2.6466606,15.9006053,2.725331,4,0,1,4,26,4,8,11,0,0,0,0,control
48,1,44,6,0.7660979,0.2362289,1.5401391,1,0,1,1,7,4,4,17,0,0,0,0,control
48,1,45,2,0.1967234,0.2782087,1.5042882,5,0,1,2,33,4,9,4,0,0,0,0,control
48,1,46,2,0.3699082,0.3249105,1.5509301,1,0,1,0,0,4,7,6,0,0,0,0,control
48,1,47,1,0.4764802,0.2443031,1.6705387,1,0,1,0,15,4,8,3,0,0,0,0,control
48,1,48,1,1.2359753,0.1223811,1.5043123,1,0,1,0,11,4,8,3,0,0,0,0,control
48,1,49,1,0.578513,0.9490871,1.7711929,4,0,1,1,31,4,9,2,0,0,0,0,control
48,1,50,3,0.2658381,1.2366652,2.3641808,5,0,1,2,24,4,8,7,0,0,0,0,control
48,1,51,6,1.9592743,0.2618633,1.7208363,6,0,1,7,37,4,10,11,0,0,0,0,control
48,1,52,4,0.9261497,0.1645166,2.0553691,5,0,1,4,35,4,9,8,0,0,0,0,control
48,1,53,7,2.972053,0.1964894,1.7230649,2,0,1,2,9,4,4,19,0,0,0,0,control
48,1,54,4,0.3985054,0.2287958,1.6300071,4,0,1,3,28,4,8,9,0,0,0,0,control
48,1,55,3,0.3097862,1.3958718,2.3184183,4,0,1,4,39,4,10,5,0,0,0,0,control
48,1,56,6,1.9622467,1.3163095,2.4791131,2,0,1,3,18,4,6,15,0,0,0,0,control
48,1,57,4,29.6933107,0.3085735,1.5969013,4,0,1,3,22,4,8,9,0,0,0,0,control
48,1,58,4,0.5652385,0.1961465,1.9707389,3,0,1,2,20,4,7,10,0,0,0,0,control
48,1,59,4,0.2749942,0.1720941,1.7939699,3,0,1,2,13,4,7,10,0,0,0,0,control
48,1,60,2,0.1760888,0.2765111,2.0285842,6,0,1,3,44,4,10,3,0,0,0,0,control
48,1,61,6,0.2712926,8.7637066,2.0843894,7,0,1,8,42,4,11,10,0,0,0,0,control
48,1,62,4,3.369528,0.385984,1.5040837,1,0,1,0,4,4,5,12,0,0,0,0,control
48,1,63,2,0.5749333,0.1887304,2.0031038,1,0,1,0,2,4,7,6,6,3.5138711,3,0.355755,control
48,1,64,4,1.7361473,1.8037515,4.1668605,7,1,0,7,58,3,12,5,0,0,0,0,control
48,1,65,7,8.0258365,2.0767913,2.4893754,4,1,0,5,23,3,7,16,0,0,0,0,control
48,1,66,7,1.663204,0.8524382,1.6253702,6,1,0,8,39,3,10,13,0,0,0,0,control
48,1,67,7,0.4609568,0.2206427,1.9052235,8,1,0,10,49,3,12,11,0,0,0,0,control
48,1,68,8,0.4578755,0.2762033,1.864029,7,1,0,11,45,3,12,13,0,0,0,0,control
48,1,69,8,1.3419855,0.2123402,2.8051711,4,1,0,6,25,3,7,18,0,0,0,0,control
48,1,70,2,0.1168195,0.2409697,1.6807109,5,1,0,2,36,3,9,4,0,0,0,0,control
48,1,71,4,0.2883135,4.3566807,1.6912751,7,1,0,6,54,3,11,6,0,0,0,0,control
48,1,72,4,0.8523892,0.3284263,1.5041995,7,1,0,6,47,3,11,6,0,0,0,0,control
48,1,73,6,0.0351191,0.1724248,2.1726022,5,1,0,6,34,3,9,12,0,0,0,0,control
48,1,74,9,1.4769772,0.8325114,1.9867204,4,1,0,8,28,3,8,19,0,0,0,0,control
48,1,75,7,2.0239821,23.580836,3.9311102,7,1,0,9,43,3,11,12,0,0,0,0,control
48,1,76,8,3.4708312,0.1781188,1.6345533,9,1,0,16,65,3,17,8,0,0,0,0,control
48,1,77,9,0.3248364,0.3593268,1.5037347,9,1,0,17,63,3,17,10,0,0,0,0,control
48,1,78,9,0.2698032,0.2683506,2.2683323,6,1,0,11,41,3,11,16,0,0,0,0,control
48,1,79,9,0.2745786,0.1951809,1.5037284,7,1,0,14,52,3,14,13,0,0,0,0,control
48,1,80,9,0.2470339,0.1645693,1.7962252,5,1,0,9,32,3,9,18,0,0,0,0,control
48,1,81,6,0.9296491,1.5405774,1.5419337,4,1,0,11,60,3,14,7,0,0,0,0,control
48,1,82,7,0.9466516,0.8124507,2.3501071,2,1,0,4,21,3,6,17,0,0,0,0,control
48,1,83,3,0.8992534,0.9941245,3.7888014,6,1,0,5,56,3,11,4,0,0,0,0,control
48,1,84,6,2.7458823,0.188264,1.6746797,4,1,0,5,30,3,8,13,6,9.94715,6,0.5642868,control
49,0,1,3,518.7772506,2.0800855,7.9381894,8,0,0,2,18,2,8,7,0,0,0,0,control
49,0,2,4,1.6164442,2.1206728,2.7195282,8,0,0,3,26,2,8,9,0,0,0,0,control
49,0,3,4,2.1831875,2.492435,2.3331806,7,0,0,5,39,2,10,7,0,0,0,0,control
49,0,4,6,0.7040052,1.1725891,3.3677727,7,0,0,6,35,2,9,12,0,0,0,0,control
49,0,5,6,4.3483188,1.2127032,1.9646354,1,0,0,0,2,2,3,18,0,0,0,0,control
49,0,6,2,0.680849,6.9567533,1.5042269,6,0,0,2,28,2,9,4,0,0,0,0,control
49,0,7,3,1.9888896,1.5080993,2.1887429,6,0,0,3,31,2,9,6,0,0,0,0,control
49,0,8,5,0.4516591,1.7000962,2.790363,2,0,0,2,13,2,6,13,0,0,0,0,control
49,0,9,4,0.7336721,24.2125481,2.3090487,3,0,0,1,11,2,6,11,0,0,0,0,control
49,0,10,7,2.5947969,1.0527317,1.7395913,1,0,0,1,4,2,3,20,0,0,0,0,control
49,0,11,2,0.007453,29.7171728,2.4543914,4,0,0,3,44,2,10,3,0,0,0,0,control
49,0,12,2,4.0851611,2.4688213,3.4260544,7,0,0,0,0,2,7,6,0,0,0,0,control
49,0,13,2,1.1442739,0.8844822,2.031709,7,0,0,0,7,2,7,6,0,0,0,0,control
49,0,14,3,0.0816136,1.1118074,1.5367873,4,0,0,4,42,2,10,5,0,0,0,0,control
49,0,15,4,0.4913322,5.3805431,1.9439936,2,0,0,1,9,2,6,11,0,0,0,0,control
49,0,16,3,3.7734456,7.0446944,1.7406642,5,0,0,3,33,2,9,6,0,0,0,0,control
49,0,17,4,10.5898883,2.3890929,2.2168248,8,0,0,4,37,2,9,8,0,0,0,0,control
49,0,18,6,0.4634986,2.4084497,5.6362271,2,0,0,4,24,2,7,14,0,0,0,0,control
49,0,19,6,2.9782537,2.1646128,1.6980246,2,0,0,4,20,2,7,14,0,0,0,0,control
49,0,20,5,0.2653266,3.8404998,1.5039589,2,0,0,3,22,2,7,12,0,0,0,0,control
49,0,21,3,2.611372,7.56446,1.6413826,8,0,0,1,15,2,7,8,6,233.6228031,4,6.7035921,control
49,0,22,5,2089.801549,3.0602451,4.9724009,4,1,1,10,65,1,14,5,0,0,0,0,control
49,0,23,7,0.411669,0.2687254,3.1752749,6,1,1,8,36,1,10,13,0,0,0,0,control
49,0,24,8,1.2453388,4.7319882,3.2987,6,1,1,14,58,1,15,10,0,0,0,0,control
49,0,25,9,0.0075444,1.9879724,1.8318541,3,1,1,9,34,1,9,18,0,0,0,0,control
49,0,26,9,0.0075113,1.0042524,2.3642726,6,1,1,16,60,1,16,11,0,0,0,0,control
49,0,27,9,0.2916058,0.2844987,7.2662348,2,1,1,8,30,1,8,19,0,0,0,0,control
49,0,28,8,0.0075164,7.8924797,1.8646825,6,1,1,10,43,1,11,14,0,0,0,0,control
49,0,29,8,1.1308894,0.1642961,3.1102899,6,1,1,10,41,1,11,14,0,0,0,0,control
49,0,30,8,2.0393144,0.4105858,2.2690836,6,1,1,13,56,1,14,11,0,0,0,0,control
49,0,31,8,0.2954089,0.2182978,3.2687643,9,1,1,11,47,1,12,13,0,0,0,0,control
49,0,32,7,3.2395847,0.2520965,2.2294399,9,1,1,10,49,1,12,11,0,0,0,0,control
49,0,33,7,0.2950447,0.252471,2.7120016,5,1,1,7,32,1,9,14,0,0,0,0,control
49,0,34,8,0.2531266,0.2675507,2.5170548,3,1,1,6,23,1,7,18,0,0,0,0,control
49,0,35,8,0.7422796,1.2058529,3.2423881,4,1,1,9,39,1,10,15,0,0,0,0,control
49,0,36,8,0.5298286,0.4603632,3.2553594,3,1,1,5,21,1,6,19,0,0,0,0,control
49,0,37,9,1.5516506,0.2117868,3.6408295,7,1,1,15,54,1,15,12,0,0,0,0,control
